,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Month,Year
10,16.1,22.5,9.6,1015.8,66,0,1.9,11.1,24.1,-, , , ,o,2,2017
11,16.9,24,8,1017.4,58,0,2.1,5.4,11.1,-, , , ,o,2,2017
12,17.8,25,8.4,1019.7,65,0,2.1,1.5,5.4,-, , , , ,2,2017
13,18.2,25,8.9,1021.9,59,0,2.3,7.6,18.3,-, , , , ,2,2017
14,18.6,29,10.2,1021.3,59,0,1.8,10.2,18.3,-, , , , ,2,2017
15,19.7,27,9.8,1020.3,58,0,2.4,8.7,32.4,-, , , , ,2,2017
16,19.9,27.4,13,1017,61,0,1.8,10.4,16.5,-, , , , ,2,2017
17,21.3,27.6,15.4,1017.6,65,0,1.9,11.1,20.6,-, , , , ,2,2017
18,22.1,30,14.4,1016.2,66,0,2.3,8.5,18.3,-, , , , ,2,2017
19,24.1,31,15.6,1011.1,57,0,3.1,7.2,14.8,-, , , , ,2,2017
20,24.8,32,16.4,1005,56,0,2.4,6.3,14.8,-, , , , ,2,2017
21,20.9,32.4,15.7,1008.2,74,0,1.9,12,24.1,-, , , , ,2,2017
22,20.6,27,12,1012.9,55,0,2.6,8.1,18.3,-, , , , ,2,2017
23,19.8,27.5,11,1015.6,45,0,2.9,15.4,33.5,46.5, , , , ,2,2017
24,20,25.5,12.4,1015.7,47,0,3.1,18.3,35.9,72, , , , ,2,2017
25,21.4,28,13.5,1013.6,47,0,3.1,18.5,35.2,53.5, , , , ,2,2017
26,20.4,28.1,12.4,1012.5,55,0,2.6,16.1,29.4,46.5, , , , ,2,2017
27,21.2,29,11,1014.2,52,0,3.2,8,16.5,-, , , , ,2,2017
28,24.2,32,12.5,1012.5,46,0,2.6,3,11.1,-, , , , ,2,2017
1,24.7,32.5,18,1012.1,49,0,2.6,5,11.1,-, , , , ,3,2017
2,22.8,30.5,16.5,1011.1,59,0,1.9,4.4,11.1,-, , , , ,3,2017
3,21.3,28.5,12.5,1010.6,41,0,3.1,8.3,22.2,-, , , , ,3,2017
4,20.2,28,11.1,1010.5,43,0,2.9,10.2,18.3,-, , , , ,3,2017
5,21.7,28,11.6,-,38,0,2.7,11.7,24.1,33.5, , , , ,3,2017
6,21.5,28,11.3,1009.9,40,0,2.9,12.8,22.2,-, , , , ,3,2017
7,23.4,30,12,1008.3,41,0,2.6,5.9,14.8,-, , , , ,3,2017
8,22.8,30.7,17.6,1008,54,-,2.9,12,22.2,29.4,o, , , ,3,2017
9,20.7,28.2,14.6,1007.6,67,-,2.6,8.1,18.3,-,o, ,o, ,3,2017
10,19.6,25,12.7,1007.8,71,-,2.9,10.4,22.2,-,o, ,o, ,3,2017
11,18.2,25.8,11.4,1011.1,64,0,3.1,5.7,11.1,-, , , , ,3,2017
12,18.3,24,10.5,1015.1,56,0,3.5,9.1,22.2,-, , , , ,3,2017
13,18.4,24,9,1015.3,49,0,3.2,9.1,20.6,-, , , , ,3,2017
14,19.6,26,9.1,1016.4,50,0,2.7,6.5,22.2,-, , , , ,3,2017
15,21.4,28,10.5,1013.7,50,0,2.4,8.5,22.2,-, , , , ,3,2017
16,23.8,30.2,14,1011.7,49,0,2.3,4.4,14.8,-, , , , ,3,2017
17,22.7,30.4,14.8,1010.2,55,0,2.7,13.7,24.1,-, , , , ,3,2017
18,22.8,30,13.5,1010,53,0,2.4,7,14.8,-, , , , ,3,2017
19,23.6,30,15.6,1011.7,57,0,2.6,7.6,18.3,-, , , , ,3,2017
20,24.2,30,15.4,1012.2,53,0,2.7,11.3,24.1,33.5, , , , ,3,2017
21,26.6,34,16.2,1011.6,47,0,2.9,10.9,22.2,33.5, , , , ,3,2017
22,28.6,35,18.2,1009.6,45,0,2.9,11.9,24.1,33.5, , , , ,3,2017
23,28.9,37,18.4,1009.1,49,0,2.7,4.4,11.1,-, , , , ,3,2017
24,29,37.4,20.9,1010.5,41,0,2.4,10,16.5,-, , , , ,3,2017
25,27.8,35,17.7,1010.4,41,0,3.4,12.8,27.8,-, , , , ,3,2017
26,29.1,35,20.8,1009.8,38,0,3.2,16.1,35.2,53.5, , , , ,3,2017
27,30.6,37,21.8,1009.5,41,0,3.1,13.1,27.8,37, , , , ,3,2017
28,31.2,38,22.6,1008.4,40,0,2.9,7.8,22.2,29.4, , , , ,3,2017
29,32.1,38,23.1,1007.2,36,0,3.2,16.5,25.9,42.4, , , , ,3,2017
30,31.9,38.2,23.7,1006.8,37,0,3.2,13.9,25.9,44.6, , , , ,3,2017
31,31.2,38.5,23.3,1007.5,41,0,2.9,8.3,18.3,-, , , , ,3,2017
1,32.8,39,23.2,1004.7,36,0,3.2,11.1,22.2,-, , , , ,4,2017
2,31.7,39.4,23,1004.2,34,0,3.5,10.7,25.9,33.5, , , , ,4,2017
3,32.8,39,21.4,1004.9,30,0,3.7,10.7,22.2,-, , , , ,4,2017
4,30.7,39,21.8,1005.6,35,-,2.9,14.6,35.2,94.3,o, ,o, ,4,2017
5,28.9,36.3,20.1,1003,52,-,3.2,12.2,25.9,94.3,o, ,o, ,4,2017
6,31.8,38,23.2,1004.1,30,0,3.2,12.8,25.9,33.5, , , , ,4,2017
7,28.8,38,19.2,1008,32,0,1.9,5.9,18.3,-, , , , ,4,2017
8,27.5,34.4,16.5,1010.8,28,0,2.7,10,20.6,-, , , , ,4,2017
9,27.3,33.6,19,1010.8,29,0,3.9,13.3,25.9,44.6, , , , ,4,2017
10,29.1,34,20,-,28,0,3.9,16.9,33.5,48.2, , , , ,4,2017
11,30.5,38,20.7,1006.2,21,0,3.4,18.5,53.9,-, , , , ,4,2017
12,30.6,39,20.5,1005.6,27,0,2.9,11.9,29.4,48.2, , , , ,4,2017
13,31.6,40,19.9,1006.3,27,0,2.9,5.6,11.1,-, , , , ,4,2017
14,32.4,40.5,20.7,1004.5,33,0,2.3,2.6,9.4,-, , , , ,4,2017
15,33,40.6,22,1002.1,29,0,3.2,8.5,24.1,-, , , , ,4,2017
16,32.8,40.5,21.4,1003.6,35,0,2.7,4.1,13,-, , , , ,4,2017
17,33.6,41,25.5,1004.1,39,0,2.7,5.7,16.5,-, , , , ,4,2017
18,34.9,42,24.9,1002.4,31,0,2.6,8,22.2,-, , , , ,4,2017
21,34.9,43.2,28.9,999.7,45,0,2.7,9.1,21.7,-, , , , ,4,2017
22,33.5,40.2,28.5,1001.9,49,0,2.3,8.5,22.2,-, , ,o, ,4,2017
23,33.9,40,26.8,1001.9,31,0,3.2,11.1,22.2,-, , , , ,4,2017
24,32.6,39.6,25.6,1004,35,0,3.4,12.6,28.7,29.4, , , , ,4,2017
25,32.5,38,23.8,1003.8,33,-,3.2,10.9,25.9,40.7,o, ,o, ,4,2017
26,32.1,38.3,23,1005.1,35,0,3.2,8.3,27.8,37, , , , ,4,2017
27,32.6,38.2,22.5,1006.3,33,0,2.7,11.9,51.9,70.6, , , , ,4,2017
28,32.2,38.5,24,1004.8,37,0,2.9,13.3,39.6,-, , , , ,4,2017
29,32.1,39,24,1005.4,40,0,3.1,5.9,20.6,-, , , , ,4,2017
30,31.9,39.2,24.3,1006,41,-,3.2,10.6,18.3,-,o, ,o, ,4,2017
1,32.2,38.1,23.1,1007.2,35,0,3.7,5.7,13,-, , , , ,5,2017
2,32.3,39.6,22,1006.8,37,0,3.2,4.4,13,-, , , , ,5,2017
3,32.6,40,24.4,1006.6,35,-,2.3,7.4,18.3,64.8,o, ,o, ,5,2017
4,32.9,40.1,23.2,1006.8,33,0,3.4,11.1,25.9,-, , , , ,5,2017
5,33.8,40,23.5,1005.3,29,0,2.6,10.2,22.2,31.7, , , , ,5,2017
6,35.3,42,24,1005.7,32,0,3.4,4.3,11.1,-, , , , ,5,2017
7,36.6,44,25.3,1003.7,27,0,3.4,8,18.3,-, , , , ,5,2017
8,36.6,44.1,27.6,1002.7,30,0,2.6,3.5,9.4,-, , , , ,5,2017
9,35.6,42.8,28,1001.5,36,0,3.2,10.7,20.6,-, , , , ,5,2017
10,33.9,42.8,27.7,1005.3,46,-,3.4,11.5,20.6,-,o, ,o, ,5,2017
11,35,41,26.6,1006,42,0,3.4,4.4,13,-, , , , ,5,2017
12,35.8,42,28.4,1004.8,39,0,2.1,4.1,11.1,-, , , , ,5,2017
13,36,41.8,27.5,1002,35,0,2.7,6.7,18.3,-, , , , ,5,2017
14,37.2,43,27.8,999.8,28,0,3.1,6.7,14.8,-, , , , ,5,2017
15,37.9,44,28.1,998.3,24,0,3.2,10.2,22.2,29.4, , , , ,5,2017
16,36.3,44.4,29,999.3,31,0,2.6,11.3,16.5,-, , , , ,5,2017
17,32.7,41.4,28.4,1001.1,42,-,3.1,6.7,21.7,-,o, , , ,5,2017
18,34.7,40,27.1,1001.7,39,0,3.2,7.6,22.2,-, , , , ,5,2017
19,32.3,40.2,27.4,1001.4,45,-,3.2,6.5,18.3,-,o, ,o, ,5,2017
20,34,41.4,28.4,1000,38,0,3.4,5.4,22.2,-, , , , ,5,2017
21,31.2,39,24,1001.5,45,-,2.1,9.8,22.2,-,o, ,o, ,5,2017
22,27.1,39.6,21.8,1003.7,64,-,2.7,6.3,14.8,-,o, , , ,5,2017
23,33.4,38,23.3,1003.2,40,0,3.2,5.7,18.3,-, , , , ,5,2017
24,35.4,41,26.6,1001.6,40,0,3.1,7,14.8,-, , , , ,5,2017
25,36.4,41.6,28.5,999.1,36,0,3.4,4.3,11.1,-, , , , ,5,2017
26,37.8,44,29,997.3,33,0,3.1,8.3,22.2,-, , , , ,5,2017
27,35.3,43.9,29.3,998,46,0,3.9,13.3,18.3,-, , , , ,5,2017
28,31.7,40.5,22.5,998.6,57,-,3.4,11.7,28.7,-,o, ,o, ,5,2017
29,28.9,36.3,22.7,-,69,-,3.5,10.9,40.7,-,o, ,o, ,5,2017
30,32.4,37,22,997.3,52,0,3.7,5.2,9.4,-, , , , ,5,2017
31,29.4,37,26,1000.2,69,-,2.9,9.4,20.6,37,o, ,o, ,5,2017
1,32.9,37,24.9,1000.7,52,0,2.4,5,14.8,-, , , , ,6,2017
2,34.9,40,26,999.4,38,0,2.6,6.7,13,-, , , , ,6,2017
3,37.3,42.5,28.7,996.6,32,0,3.4,12.2,35.2,-, , , , ,6,2017
4,39.8,45,30.4,996.2,24,0,3.5,15.4,25.9,33.5, , , , ,6,2017
5,39.9,45,33.6,-,30,0,3.2,15.2,29.4,46.5, , , , ,6,2017
6,37.9,44.6,30,1000.5,38,0,3.1,16.9,29.4,44.6, , , , ,6,2017
7,31.7,43,26,1003.5,51,-,3.2,14.3,37,55.4,o, , , ,6,2017
8,30.3,37.2,25,1002.1,62,-,3.5,8.9,18.3,33.5,o, ,o, ,6,2017
9,32.9,37,26.4,1000.6,53,0,2.7,4.8,13,-, , , , ,6,2017
10,33.9,39,26,1000,47,0,3.4,6.5,37,-, , , , ,6,2017
11,32.7,39.5,25.5,999.2,45,0,4,6.5,13,-, , , , ,6,2017
12,33.8,39.5,25.9,996.5,43,0,3.9,7.6,18.3,-, , , , ,6,2017
13,36.6,42,28.1,997.5,33,0,3.5,13.3,29.4,-, , , , ,6,2017
14,36.1,42,29,1000.4,37,0,2.9,12.8,43.2,79.1, , , , ,6,2017
15,34.7,41.6,28.6,998.9,39,0,3.1,11.3,22.2,-, , , , ,6,2017
16,28.3,35,22.5,1000.9,72,-,2.9,10.4,22.2,37,o, ,o, ,6,2017
17,29,35.2,24.5,1000.5,69,0,3.1,8.9,22.2,-, , ,o, ,6,2017
18,32,36,26,997.7,62,0,3.4,9.3,18.3,-, , , , ,6,2017
19,30.2,37,24,998,72,-,3.2,10.2,27.8,-,o, ,o, ,6,2017
20,27.6,37.4,23.2,998.3,79,-,2.6,5.6,14.8,-,o, ,o, ,6,2017
21,27.7,32.2,23.7,999,85,-,2.4,6.7,13,-,o, ,o, ,6,2017
22,29.4,33,25.2,999.9,74,-,2.9,5.2,16.5,-,o, , , ,6,2017
23,32.4,36,26.6,999.3,62,0,3.7,5.6,14.8,-, , , , ,6,2017
24,34.1,38,28,997.1,60,0,3.2,3,11.1,-, , , , ,6,2017
25,35.7,39,30,997.7,58,0,3.1,6.7,13,-, , , , ,6,2017
26,35.2,39.4,30.4,998.9,62,0,3.4,7.6,18.3,-, , , , ,6,2017
27,35.6,39,30.5,998.5,59,0,3.4,9.4,18.3,-, , , , ,6,2017
28,28.6,39.4,25.6,1000.9,83,-,2.3,9.3,22.2,40.7,o, ,o, ,6,2017
29,28.5,35,24.2,998.8,87,-,2.1,6.3,13,-,o, , , ,6,2017
30,27.9,31.4,26.2,996.5,95,17.02,1.9,5.9,20.6,-,o, ,o, ,6,2017
1,30.3,34.5,25.4,995.6,84,0,2.4,3.3,9.4,-,o, ,o, ,7,2017
2,28.1,35.1,26,996.9,91,-,1.9,6.5,14.8,-,o, , , ,7,2017
3,32,37,26.7,996.5,75,0,2.3,3.7,9.4,-, , , , ,7,2017
4,33.2,36,28.3,995.4,67,0,3.2,17,22.2,-, , , , ,7,2017
5,32.9,36.5,29.2,997.5,66,0,3.5,10.9,20.6,-, , , , ,7,2017
6,31.5,36.1,27.4,-,71,-,2.9,8,16.5,-,o, , , ,7,2017
7,31.3,35.8,25.2,1000.4,74,0,2.7,3.9,11.1,-, , , , ,7,2017
8,31.9,36.5,28.2,999.1,72,0,2.4,6.3,13,-, , , , ,7,2017
9,34.4,37.6,29.6,998.6,58,0,2.9,7.4,14.8,-, , , , ,7,2017
10,34.6,38.5,30,999.4,53,-,3.5,12.2,25.9,33.5,o, , , ,7,2017
11,30.2,38,26,999.8,75,-,2.7,5.9,14.8,-,o, , , ,7,2017
12,29.7,38.5,26,1001.4,78,0,3.1,6.7,11.1,-, , , , ,7,2017
13,31.1,35,27,999.4,69,0,3.2,7.8,14.8,-, , , , ,7,2017
14,33.2,36.5,28.4,999.6,64,0,3.7,9.6,18.3,-, , , , ,7,2017
15,31.6,36.4,28.4,1000.2,76,-,3.2,6.1,14.8,-,o, , , ,7,2017
16,32.4,36.4,28.5,999.1,72,0,2.9,6.3,13,-, , , , ,7,2017
17,29.6,36.2,27.5,999.1,85,-,2.4,5,20.6,-,o, ,o, ,7,2017
18,32.8,37,27.4,999.3,71,0,2.7,3.3,11.1,-, , , , ,7,2017
19,34.1,38,28,997.6,64,-,2.7,5,18.3,37,o, , , ,7,2017
20,29.2,38.4,25,998,84,-,2.3,6.9,18.3,-,o, ,o, ,7,2017
21,32.5,36,28,997.5,70,0,3.1,10,18.3,-, , , , ,7,2017
22,30.7,36,27.2,998.3,77,-,3.2,12.6,22.2,-,o, , , ,7,2017
23,30.1,35,26,997.2,80,-,2.4,10.7,18.3,-,o, , , ,7,2017
24,30.1,34.6,26.5,996.3,79,-,2.7,8.1,20.6,-,o, , , ,7,2017
25,29.6,33.4,26.6,997.3,84,-,2.4,9.3,16.5,-,o, , , ,7,2017
26,31.6,35,26.4,999.1,74,0,3.2,8.9,13,-, , , , ,7,2017
27,32.2,35,28.6,1000.7,69,0,3.7,9.3,16.5,-, , , , ,7,2017
28,32.2,36,28.2,1001.2,70,-,3.1,9.4,20.6,-,o, , , ,7,2017
29,31.8,36,27.7,-,72,0,3.1,11.7,22.2,-, , , , ,7,2017
30,30.9,35.1,28,1001.1,70,0,3.1,9.3,16.5,-, , , , ,7,2017
31,28.3,34.1,27,1001.1,89,-,2.1,4.6,18.3,-,o, ,o, ,7,2017
1,28.8,32,26.8,1001.6,84,-,2.3,9.6,18.3,-,o, , , ,8,2017
2,29.8,32,27,1000.2,78,0,2.7,10.2,14.8,-, , , , ,8,2017
3,31.2,35,27.3,997.2,69,0,2.9,18.7,27.8,-, , , , ,8,2017
4,30.8,35,27,996.8,71,0,2.7,9.4,18.3,-, , , , ,8,2017
5,31.6,35,27.7,999.3,66,0,2.7,7.2,14.8,-, , , , ,8,2017
6,32.6,36,28.8,999.7,66,-,2.7,6.7,55.4,-,o, , , ,8,2017
7,29.8,36.1,26,1001.8,84,-,2.3,3.5,11.1,-,o, ,o, ,8,2017
8,31.7,36,26.5,1001.5,77,29.97,2.7,4.8,13,-,o, , , ,8,2017
9,29.2,35.6,27,999.3,87,0,1.6,3.5,18.3,-,o, ,o, ,8,2017
10,31.3,34,27.6,997.9,74,0,2.7,10.7,20.6,-, , , , ,8,2017
11,32.5,35.2,28.4,998.1,66,0,3.2,16.1,22.2,37, , , , ,8,2017
12,31.9,35.5,27.7,997.8,65,0,3.1,19.4,31.7,-, , , , ,8,2017
13,31.3,35,27.3,1001.2,68,0,2.9,13.1,22.2,-, , , , ,8,2017
14,31.6,36,27.4,1003.3,63,0,3.7,7.2,14.8,-, , , , ,8,2017
15,32.4,37,28.5,-,62,0,3.4,10.7,22.2,-, , , , ,8,2017
16,32.6,37,28,999,60,0,3.1,13.3,24.1,-, , , , ,8,2017
17,33.5,37,29.2,998.5,59,0,3.2,14.1,25.9,-, , , , ,8,2017
18,33.7,37.2,29,1000.8,57,0,3.5,11.5,16.5,-, , , , ,8,2017
19,27.9,37.8,26,1003.2,92,-,1.6,6.1,14.8,-,o, , , ,8,2017
20,32,36,26.5,1001.8,70,0,3.1,9.6,28.7,-, , , , ,8,2017
21,32.1,36,28.3,1001.3,72,0,3.2,8.5,16.5,-, , , , ,8,2017
22,31.5,36.1,28.5,1001.8,76,0.51,2.7,6.1,9.4,-,o, , , ,8,2017
23,29.4,35.1,26,-,83,-,2.1,3.9,7.6,-,o, ,o, ,8,2017
24,30.4,35,25,1001.1,78,0,2.3,2.6,7.6,-, , , , ,8,2017
25,31.1,35,27.2,999.9,76,-,2.4,3.9,11.1,-,o, ,o, ,8,2017
26,29.1,35.3,25.2,1000.4,84,-,2.4,4.3,22.2,-,o, , , ,8,2017
27,31,36,24.8,1000,71,-,3.2,3.7,9.4,-,o, , , ,8,2017
28,30.6,35.7,26.6,1001.2,73,-,2.7,10,29.4,-,o, , , ,8,2017
29,30.9,35.2,27,1001,75,-,2.6,11.1,27.8,-,o, , , ,8,2017
30,31.3,35.4,27.5,1002.8,74,0,3.2,10.4,18.3,-, , , , ,8,2017
31,28.2,35.5,25.6,1003.7,89,-,1.6,6.1,20.6,-,o, ,o, ,8,2017
1,28.7,33,25.5,1002.6,81,-,2.3,9.4,22.2,-,o, , , ,9,2017
2,28.2,32.6,26,1002.8,78,-,2.7,9.8,22.2,-,o, , , ,9,2017
3,30.7,35,25.2,1003.9,70,0,3.4,8.1,18.3,-, , , , ,9,2017
4,31.5,35,27,1004.7,70,0,3.2,11.9,18.3,-, , , , ,9,2017
5,31.3,35.1,25.6,-,66,-,3.4,8.7,16.5,-,o, , , ,9,2017
6,31.6,36,26.2,1004.8,62,0,3.5,8.3,27.8,-, , , , ,9,2017
7,28.9,36.1,24.2,1005.5,76,0,2.9,6.7,13,-,o, , , ,9,2017
8,31.2,35,26.5,1005.5,67,0,2.7,5.7,13,-, , , , ,9,2017
9,31.6,35.1,26.8,1003.9,65,0,3.1,6.7,11.1,-, , , , ,9,2017
10,32.4,37,27,1005.4,62,0,3.2,4.4,11.1,-, , , , ,9,2017
11,31.9,36.9,27,1006.3,62,0,3.1,5.2,14.8,-, , , , ,9,2017
12,31.6,36.2,25.8,1006.7,61,0,3.2,5.7,21.7,-, , , , ,9,2017
13,32.2,36.2,27,1006.2,63,0,2.9,4.6,11.1,-, , , , ,9,2017
14,32.1,36.6,27.5,1005.6,67,0,2.4,3,7.6,-, , , , ,9,2017
15,32.7,36.1,27,1005.1,53,0,2.9,6.7,14.8,-, , , , ,9,2017
16,29.5,36.4,26.5,1005,71,0,2.4,1.7,7.6,-, , , , ,9,2017
17,30.7,35,26.6,1003.6,62,0,2.9,8.9,18.3,-, , , , ,9,2017
18,31.2,36,25.2,1003.7,60,0,3.4,9.8,18.3,-, , , , ,9,2017
19,31.6,36,25.6,1002.8,59,0,2.6,1.1,7.6,-, , , , ,9,2017
20,31.6,37,25,1002.9,57,0,2.7,3,11.1,-, , , , ,9,2017
21,30.7,36.9,24.8,1002.7,69,0,2.9,6.9,11.1,-, , , , ,9,2017
22,26.2,35.4,24,1003.7,87,-,2.3,9.4,14.8,-,o, , , ,9,2017
23,24.7,27.5,23.5,1005.5,95,-,1.9,7.4,21.7,-,o, , , ,9,2017
24,27.1,31,23,-,79,0,2.4,9.4,18.3,-, , , , ,9,2017
25,30.2,35,23.8,1004.5,67,0,3.1,8.9,14.8,-, , , , ,9,2017
26,30.4,35.1,25,1005.7,66,0,3.4,5.7,18.3,-, , , , ,9,2017
27,30.8,36,23.8,1005.9,58,0,3.1,2.6,11.1,-, , , , ,9,2017
28,31.2,37,24.5,1004.8,58,0,2.9,2,7.6,-, , , , ,9,2017
29,30.7,36.8,24.6,1005.3,59,0,3.1,4.6,13,-, , , , ,9,2017
30,30.2,36.1,23.2,1007.3,55,0,3.4,7,14.8,-, , , , ,9,2017
1,28.8,36,22,1005.9,55,0,3.4,5.7,22.2,-, , , , ,10,2017
2,29.9,36.4,21.9,1006,47,0,3.9,8,24.1,-, , , , ,10,2017
3,30.5,36.4,21.3,1007.9,53,0,3.7,7.2,14.8,-, , , , ,10,2017
4,29.8,36.6,22.6,1008.7,55,0,3.1,5,18.3,-, , , , ,10,2017
5,30,36,23.2,1008.6,54,0,2.6,5.2,14.8,-, , , , ,10,2017
6,30.1,36,22.5,1008.4,47,0,3.4,4.8,14.8,-, , , , ,10,2017
7,29.6,36,21.6,1007.6,54,0,2.9,6.1,18.3,-, , , , ,10,2017
8,28.8,35.8,22.4,1006.9,63,0,2.6,3.9,11.1,-, , , , ,10,2017
9,29.6,36,22.5,1007.6,58,0,2.7,2.4,11.1,-, , , , ,10,2017
10,29.3,36.4,22,1006.3,59,0,2.6,0.2,11.1,-, , , , ,10,2017
11,29.6,35,22.2,1006.8,58,0,2.7,1.7,7.6,-, , , , ,10,2017
12,29.1,35.3,22,1006,60,0,2.7,2.4,14.8,-, , , , ,10,2017
13,29,35,21.6,1004.5,57,0,2.6,4.4,14.8,-, , , , ,10,2017
14,28.8,36.4,21.5,1004.4,56,0,2.6,2.4,13,-, , , , ,10,2017
15,28.2,36.5,19.2,1005.1,54,0,2.7,3.5,16.5,-, , , , ,10,2017
16,27.2,36.5,19,1006,55,0,2.3,2.6,9.4,-, , , , ,10,2017
17,26.6,35,18.4,1007.2,56,0,2.3,4.3,11.1,-, , , , ,10,2017
18,27.4,34.5,18.7,1009.1,53,0,2.4,4.3,14.8,-, , , , ,10,2017
19,28.5,36,19.4,1008.8,58,0,2.4,0.6,9.4,-, , , , ,10,2017
20,27.8,36.3,20.5,1007.5,62,0,1.3,2,13,-, , , , ,10,2017
21,25.9,35.3,18.4,1005.6,61,0,1.6,3.1,11.1,-, , , , ,10,2017
22,27.7,36,18,1005.9,55,0,2.3,2.2,11.1,-, , , , ,10,2017
23,27.8,36.5,18.8,-,52,0,2.3,0.2,3.5,-, , , , ,10,2017
24,24.3,35.4,17.8,1010.9,61,0,1.9,3.5,14.8,-, , , , ,10,2017
25,23.8,33,17,1013.7,63,0,1.6,2.6,7.6,-, , , , ,10,2017
26,23.8,33.1,16.1,1014,67,0,1.9,0.7,5.4,-, , , , ,10,2017
27,23.8,33.2,17.3,1012.8,69,0,1.8,0.7,5.4,-, , , , ,10,2017
28,23.3,32.8,16.6,1013,69,0,1.8,0.4,3.5,-, , , , ,10,2017
29,22.9,33.4,16.7,1015.3,73,0,1.8,0,-,-, , , , ,10,2017
30,22.5,32.6,16.7,1014.9,78,0,1.4,0,-,-, , , , ,10,2017
31,22.6,30,16.4,1013.3,77,0,1.1,0,-,-, , , , ,10,2017
1,23.5,31.4,17.6,1014,72,0,1.6,1.7,9.4,-, , , , ,11,2017
2,23.3,32,19.4,1012.9,79,0,1.3,2.6,9.4,-, , , , ,11,2017
3,22.7,30.3,17.5,1013.5,78,0,1.1,0.4,3.5,-, , , , ,11,2017
4,22.7,30.1,16.7,1015.7,76,0,1.1,2,9.4,-, , , , ,11,2017
5,23.2,30.3,16,1015.4,72,0,1.4,0.6,3.5,-, , , , ,11,2017
6,22.1,31,16.6,1014.6,71,0,1.4,2,9.4,-, , , , ,11,2017
7,21.1,30,16,1014.4,73,0,0.6,1.9,11.1,-, , , ,o,11,2017
8,19.7,30.2,14,1014,82,0,0.3,0.4,3.5,-, , , ,o,11,2017
9,20.1,30.4,13.8,1013.2,71,0,0.5,0.9,7.6,-, , , ,o,11,2017
10,19.9,30.5,13,1014.2,72,0,0.8,0.7,5.4,-, , , ,o,11,2017
11,19.8,29.1,12.6,1014.8,74,0,1,0,-,-, , , ,o,11,2017
12,19.1,28.3,13,1012.3,78,0,0.5,0.7,5.4,-, , , ,o,11,2017
13,19.3,28.5,12.4,1010.9,74,0,0.6,0.4,3.5,-, , , ,o,11,2017
14,20.1,28.5,14.6,1011.2,73,0,0.8,1.9,7.6,-, , , , ,11,2017
15,18.8,27.7,13.2,1012.4,76,0,1.1,0.6,-,-, , , , ,11,2017
16,17.6,27.7,13.4,1014.2,78,0,1.3,1.3,5.4,-, , , , ,11,2017
17,19.8,25.6,13.9,1014.4,69,-,1.8,5.6,13,-,o, , , ,11,2017
18,20.4,26.1,15.2,1014.9,72,0,1.3,2.6,3.5,-, , , , ,11,2017
19,18.1,24.3,13.5,1016.5,60,0,1.8,5.6,14.8,-, , , , ,11,2017
20,15.9,24.5,9.4,1017.3,58,0,1.4,3.9,11.1,-, , , , ,11,2017
21,16,24.4,10.2,1015.1,59,0,1.8,5.2,18.3,-, , , , ,11,2017
22,16.3,24.7,9.6,1014.1,53,0,2.1,5.9,14.8,-, , , , ,11,2017
23,15.9,25.5,9.4,1014,60,0,2.1,3.7,13,-, , , , ,11,2017
24,17.1,26.2,7.6,1015.3,53,0,2.6,4.4,14.8,-, , , , ,11,2017
25,16.9,26.5,8.6,1016,57,0,1.9,3.5,9.4,-, , , , ,11,2017
26,16.9,27.5,8.6,1016.7,63,0,1.6,1.1,9.4,-, , , , ,11,2017
27,16.3,27.5,9,1013.9,63,0,1.9,5,13,-, , , , ,11,2017
28,15.2,28.4,8.6,1014,69,0,1.9,1.7,11.1,-, , , , ,11,2017
29,17.3,29.2,9,1015.5,70,0,1.9,0.4,3.5,-, , , , ,11,2017
30,16.7,29.2,9.6,1015.7,66,0,1.8,1.5,11.1,-, , , , ,11,2017
1,15.7,27.1,8.2,1015.7,66,0,1.6,1.7,13,-, , , , ,12,2017
2,15.2,26,7.4,1017,65,0,1.6,0,-,-, , , , ,12,2017
3,15.1,26.4,8,1016.6,72,0,1.3,0.7,5.4,-, , , , ,12,2017
4,16.1,23.9,8.3,1014.9,70,0,1.4,0.4,3.5,-, , , , ,12,2017
5,18.6,23.5,13.7,1014.7,68,0,1,4.3,11.1,-, , , , ,12,2017
6,18.1,24,13.3,1014.4,56,0,1.9,4.6,11.1,-, , , , ,12,2017
7,17.4,25,12,1015.7,47,-,1.9,6.1,22.2,-,o, , , ,12,2017
8,16.6,25.2,9.4,1015.4,52,0,1.9,6.7,22.2,-, , , , ,12,2017
9,16.1,26.6,0.7,1015.3,60,0,1.9,1.7,9.4,-, , , , ,12,2017
10,15.7,27.2,7.4,1015,69,0,1.4,0.4,3.5,-, , , , ,12,2017
11,16.6,27.2,8.2,1013.8,77,-,1.6,3.1,9.4,-,o, ,o, ,12,2017
12,17.3,24.2,13.8,1015.7,86,0,1.3,3.9,14.8,-, , , , ,12,2017
13,15.7,21.7,12,1018.2,85,0,1,3.3,7.6,-, , , ,o,12,2017
14,13.6,21.3,9.6,1020.1,83,0,0.8,4.8,11.1,-, , , ,o,12,2017
15,12.7,19.5,8,1021,78,0,1,6.1,11.1,-, , , , ,12,2017
16,13.3,20.5,7.6,1021.5,72,0,1.4,10.9,22.2,-, , , , ,12,2017
17,14.7,22.6,7.8,1021.1,62,0,1.9,13.1,18.3,-, , , , ,12,2017
